2017-01-30 00:58,ggsn10,apn97,protocolGroup15,protocol20,user960923,website2028509,38,23,21,11
2016-04-29 05:11,ggsn2,apn19,protocolGroup3,protocol4,user180638,website381326,42,73,86,92
2016-02-29 01:01,ggsn1,apn1,protocolGroup1,protocol1,user6144,website12970,41,39,44,55
2016-05-29 07:17,ggsn3,apn29,protocolGroup5,protocol6,user280807,website592783,48,83,30,79
2016-08-29 14:33,ggsn6,apn55,protocolGroup9,protocol11,user547030,website1154779,80,36,84,47
2016-08-29 14:35,ggsn6,apn58,protocolGroup9,protocol12,user572204,website1207922,28,27,87,31
2016-06-29 10:24,ggsn4,apn40,protocolGroup6,protocol8,user392222,website827981,88,38,1,10
2016-05-29 07:16,ggsn3,apn27,protocolGroup4,protocol6,user260504,website549924,33,26,80,48
2016-02-29 02:04,ggsn1,apn7,protocolGroup1,protocol2,user64700,website136581,58,18,98,84
2016-06-29 10:25,ggsn5,apn41,protocolGroup7,protocol9,user406935,website859039,61,7,94,48
2016-05-29 08:19,ggsn4,apn32,protocolGroup5,protocol7,user313567,website661939,25,98,43,5
2016-09-29 16:39,ggsn7,apn64,protocolGroup10,protocol13,user637402,website1345556,1,15,30,36
2016-04-29 05:12,ggsn2,apn19,protocolGroup3,protocol4,user186104,website392866,44,31,54,15
2016-07-29 11:28,ggsn5,apn46,protocolGroup7,protocol10,user454191,website958797,20,97,25,97
2016-07-29 11:27,ggsn5,apn44,protocolGroup7,protocol9,user433621,website915374,43,4,67,76
2016-03-29 03:06,ggsn1,apn10,protocolGroup2,protocol2,user95426,website201444,14,60,58,23
2016-09-29 16:39,ggsn7,apn65,protocolGroup10,protocol13,user642892,website1357144,11,40,64,89
2016-04-29 06:15,ggsn3,apn25,protocolGroup4,protocol5,user249077,website525800,51,85,25,92
2016-10-29 18:44,ggsn8,apn73,protocolGroup11,protocol15,user727791,website1536367,8,89,85,19
2016-05-29 08:20,ggsn4,apn33,protocolGroup5,protocol7,user325045,website686170,34,48,80,24
2016-10-29 17:43,ggsn8,apn71,protocolGroup11,protocol15,user702065,website1482058,66,92,57,94
2016-05-29 08:19,ggsn4,apn32,protocolGroup5,protocol7,user316395,website667909,19,30,65,79
2016-04-29 05:11,ggsn2,apn17,protocolGroup3,protocol4,user168595,website355905,60,15,60,85
2016-05-29 08:20,ggsn4,apn33,protocolGroup5,protocol7,user325119,website686325,30,55,31,41
2016-12-29 22:55,ggsn10,apn91,protocolGroup14,protocol19,user903247,website1906755,54,35,17,86
2016-08-29 13:31,ggsn6,apn52,protocolGroup8,protocol11,user515848,website1088955,69,53,41,27
2016-10-29 18:45,ggsn8,apn75,protocolGroup12,protocol15,user748155,website1579354,36,20,69,85
2016-12-29 22:55,ggsn10,apn91,protocolGroup14,protocol19,user909857,website1920708,56,8,38,45
2016-10-29 18:45,ggsn8,apn75,protocolGroup12,protocol15,user741711,website1565752,5,80,93,41
2017-01-30 01:00,ggsn10,apn100,protocolGroup15,protocol20,user999709,website2110385,22,93,67,32
2016-10-29 18:45,ggsn8,apn75,protocolGroup12,protocol15,user747475,website1577920,46,50,23,71
2016-08-29 13:31,ggsn6,apn51,protocolGroup8,protocol11,user500515,website1056586,4,82,50,31
2016-08-29 14:34,ggsn6,apn57,protocolGroup9,protocol12,user564510,website1191681,70,9,60,84
2016-09-29 16:39,ggsn7,apn65,protocolGroup10,protocol13,user646281,website1364299,53,59,96,1
2016-09-29 16:39,ggsn7,apn64,protocolGroup10,protocol13,user635610,website1341772,21,12,70,60
2016-10-29 17:41,ggsn7,apn67,protocolGroup11,protocol14,user669134,website1412542,78,41,46,58
2016-08-29 14:34,ggsn6,apn57,protocolGroup9,protocol12,user561361,website1185033,8,16,90,62
2016-07-29 12:30,ggsn5,apn49,protocolGroup8,protocol10,user485784,website1025489,62,18,27,9
2017-01-30 01:00,ggsn10,apn99,protocolGroup15,protocol20,user986672,website2082864,17,36,88,78
2016-02-29 02:05,ggsn1,apn8,protocolGroup2,protocol2,user70600,website149036,61,77,96,4
2016-06-29 10:23,ggsn4,apn38,protocolGroup6,protocol8,user377387,website796664,6,73,68,35
2016-08-29 14:35,ggsn6,apn57,protocolGroup9,protocol12,user569859,website1202972,67,7,20,16
2016-06-29 09:21,ggsn4,apn34,protocolGroup6,protocol7,user338798,website715202,42,52,95,47
2016-06-29 09:21,ggsn4,apn35,protocolGroup6,protocol7,user349459,website737707,45,12,89,80
2016-08-29 14:34,ggsn6,apn56,protocolGroup9,protocol12,user551626,website1164482,56,13,67,51
2017-01-29 23:58,ggsn10,apn96,protocolGroup15,protocol20,user951722,website2009084,80,89,85,61
2017-01-30 01:00,ggsn10,apn99,protocolGroup15,protocol20,user986553,website2082613,59,40,67,25
2016-06-29 09:21,ggsn4,apn34,protocolGroup6,protocol7,user339408,website716491,69,56,61,49
2016-10-29 17:42,ggsn7,apn70,protocolGroup11,protocol14,user693182,website1463307,18,11,33,13
2017-01-29 23:57,ggsn10,apn95,protocolGroup15,protocol19,user941055,website1986567,9,29,54,39
2016-05-29 08:18,ggsn3,apn30,protocolGroup5,protocol6,user296890,website626734,1,44,44,60
2016-06-29 10:24,ggsn4,apn39,protocolGroup6,protocol8,user386052,website814956,99,11,42,45
2016-02-29 02:03,ggsn1,apn5,protocolGroup1,protocol1,user46193,website97512,6,81,20,31
2016-08-29 14:35,ggsn6,apn58,protocolGroup9,protocol12,user576054,website1216050,22,23,17,30
2016-05-29 07:17,ggsn3,apn27,protocolGroup5,protocol6,user268667,website567155,2,5,75,43
2017-01-29 23:56,ggsn10,apn92,protocolGroup14,protocol19,user917461,website1936760,49,58,91,40
2016-12-29 21:52,ggsn9,apn87,protocolGroup13,protocol18,user865256,website1826556,55,84,32,73
2016-05-29 08:19,ggsn4,apn32,protocolGroup5,protocol7,user314605,website664131,18,13,40,88
2016-10-29 18:44,ggsn8,apn72,protocolGroup11,protocol15,user716856,website1513283,12,78,46,63
2016-07-29 12:28,ggsn5,apn47,protocolGroup7,protocol10,user462279,website975871,81,95,95,34
2016-11-29 20:50,ggsn9,apn83,protocolGroup13,protocol17,user824752,website1741050,24,78,29,81
2016-05-29 07:18,ggsn3,apn29,protocolGroup5,protocol6,user287409,website606719,52,77,74,66
2016-09-29 16:40,ggsn7,apn66,protocolGroup10,protocol14,user654967,website1382634,28,8,52,19
2016-04-29 05:11,ggsn2,apn18,protocolGroup3,protocol4,user171559,website362161,38,81,38,37
2016-08-29 13:32,ggsn6,apn52,protocolGroup8,protocol11,user518468,website1094486,67,44,9,97
2016-02-29 02:05,ggsn1,apn8,protocolGroup2,protocol2,user77915,website164479,60,94,89,73
2016-04-29 05:11,ggsn2,apn18,protocolGroup3,protocol4,user172817,website364816,37,37,87,78
2016-08-29 13:33,ggsn6,apn54,protocolGroup9,protocol11,user538203,website1136146,47,64,63,93
2017-01-30 00:59,ggsn10,apn98,protocolGroup15,protocol20,user970237,website2048170,34,51,29,2
2016-12-29 22:54,ggsn9,apn90,protocolGroup14,protocol18,user897269,website1894134,43,22,76,40
2016-06-29 09:22,ggsn4,apn37,protocolGroup6,protocol8,user361704,website763557,97,20,55,97
2016-07-29 11:26,ggsn5,apn43,protocolGroup7,protocol9,user426832,website901043,44,81,8,59
2017-01-30 00:59,ggsn10,apn98,protocolGroup15,protocol20,user971753,website2051369,22,35,56,90
2016-04-29 05:13,ggsn3,apn21,protocolGroup4,protocol5,user207026,website437030,96,1,96,38
2016-09-29 16:38,ggsn7,apn63,protocolGroup10,protocol13,user625130,website1319649,63,39,48,85
2016-10-29 18:44,ggsn8,apn73,protocolGroup11,protocol15,user727107,website1534922,56,17,6,85
2017-01-30 01:00,ggsn10,apn100,protocolGroup15,protocol20,user990534,website2091017,60,6,15,38
2016-05-29 08:19,ggsn4,apn31,protocolGroup5,protocol7,user308233,website650679,67,54,57,10
2016-02-29 01:02,ggsn1,apn4,protocolGroup1,protocol1,user30629,website64657,63,35,94,31
2017-01-29 23:56,ggsn10,apn93,protocolGroup14,protocol19,user924956,website1952581,2,61,82,43
2016-06-29 09:21,ggsn4,apn35,protocolGroup6,protocol7,user348991,website736719,54,100,30,59
2016-03-29 04:10,ggsn2,apn17,protocolGroup3,protocol4,user162521,website343081,40,21,55,18
2016-04-29 05:13,ggsn3,apn21,protocolGroup4,protocol5,user206880,website436723,6,72,32,52
2016-09-29 16:39,ggsn7,apn65,protocolGroup10,protocol13,user648880,website1369786,50,71,41,70
2016-06-29 09:22,ggsn4,apn37,protocolGroup6,protocol8,user364801,website770095,15,75,50,78
2016-10-29 18:45,ggsn8,apn74,protocolGroup12,protocol15,user739184,website1560417,9,69,11,70
2016-10-29 17:41,ggsn7,apn68,protocolGroup11,protocol14,user670172,website1414732,95,84,51,96
2016-11-29 20:48,ggsn8,apn80,protocolGroup12,protocol16,user792434,website1672828,29,56,50,32
2016-03-29 04:10,ggsn2,apn17,protocolGroup3,protocol4,user163333,website344794,85,12,45,98
2016-07-29 12:30,ggsn5,apn50,protocolGroup8,protocol10,user491804,website1038198,63,27,5,2
2016-06-29 10:23,ggsn4,apn38,protocolGroup6,protocol8,user375409,website792489,96,69,34,80
2016-03-29 04:09,ggsn2,apn14,protocolGroup3,protocol3,user139179,website293806,45,13,7,90
2017-01-29 23:56,ggsn10,apn93,protocolGroup14,protocol19,user924580,website1951788,69,91,16,92
2016-03-29 04:10,ggsn2,apn16,protocolGroup3,protocol4,user158769,website335160,91,90,10,97
2016-10-29 18:44,ggsn8,apn73,protocolGroup11,protocol15,user729249,website1539444,50,39,16,87
2016-08-29 13:32,ggsn6,apn53,protocolGroup8,protocol11,user522864,website1103766,43,97,93,49
2016-06-29 10:25,ggsn5,apn42,protocolGroup7,protocol9,user410122,website865767,85,10,24,73
2017-01-29 23:58,ggsn10,apn96,protocolGroup15,protocol20,user954137,website2014182,19,54,11,86
2016-05-29 07:17,ggsn3,apn28,protocolGroup5,protocol6,user276565,website583829,43,38,84,51
2016-07-29 11:27,ggsn5,apn45,protocolGroup7,protocol9,user443267,website935736,90,32,7,3
2016-10-29 18:44,ggsn8,apn73,protocolGroup11,protocol15,user729829,website1540669,12,70,20,82
2016-06-29 09:23,ggsn4,apn37,protocolGroup6,protocol8,user368596,website778106,36,30,75,63
2016-11-29 19:47,ggsn8,apn78,protocolGroup12,protocol16,user776357,website1638889,48,99,13,72
2016-10-29 18:44,ggsn8,apn73,protocolGroup11,protocol15,user727082,website1534870,77,11,91,47
2016-07-29 11:28,ggsn5,apn46,protocolGroup7,protocol10,user453589,website957525,82,6,11,61
2016-04-29 06:15,ggsn3,apn24,protocolGroup4,protocol5,user234848,website495764,83,57,58,36
2016-07-29 11:26,ggsn5,apn42,protocolGroup7,protocol9,user419306,website885153,26,31,79,13
2016-05-29 07:17,ggsn3,apn28,protocolGroup5,protocol6,user273443,website577238,68,52,58,4
2016-06-29 09:22,ggsn4,apn36,protocolGroup6,protocol8,user350056,website738967,77,76,31,49
2016-07-29 11:26,ggsn5,apn43,protocolGroup7,protocol9,user427564,website902587,61,46,20,91
2016-08-29 13:31,ggsn6,apn51,protocolGroup8,protocol11,user506609,website1069450,52,80,11,89
2016-03-29 04:10,ggsn2,apn16,protocolGroup3,protocol4,user155097,website327410,28,82,56,48
2016-04-29 06:15,ggsn3,apn25,protocolGroup4,protocol5,user242452,website511816,17,90,56,2
2016-08-29 14:34,ggsn6,apn57,protocolGroup9,protocol12,user565128,website1192985,20,64,10,10
2016-02-29 01:01,ggsn1,apn1,protocolGroup1,protocol1,user8326,website17575,34,32,74,28
2016-06-29 09:22,ggsn4,apn36,protocolGroup6,protocol8,user358962,website757769,56,50,10,18
2016-10-29 18:43,ggsn8,apn72,protocolGroup11,protocol15,user710690,website1500265,96,16,39,98
2016-06-29 09:22,ggsn4,apn36,protocolGroup6,protocol8,user358715,website757246,47,88,17,56
2016-02-29 02:03,ggsn1,apn5,protocolGroup1,protocol1,user49364,website104207,46,87,30,75
2016-04-29 06:15,ggsn3,apn25,protocolGroup4,protocol5,user243725,website514503,97,97,8,14
2016-09-29 16:39,ggsn7,apn64,protocolGroup10,protocol13,user639607,website1350210,5,45,42,55
2016-11-29 20:49,ggsn9,apn82,protocolGroup13,protocol17,user813798,website1717928,48,10,61,1
2016-08-29 13:32,ggsn6,apn54,protocolGroup8,protocol11,user532364,website1123819,48,88,100,78
2016-06-29 09:23,ggsn4,apn37,protocolGroup6,protocol8,user367353,website775482,50,40,15,56
2016-12-29 22:55,ggsn10,apn92,protocolGroup14,protocol19,user914863,website1931275,6,79,38,57
2016-05-29 08:20,ggsn4,apn34,protocolGroup5,protocol7,user330031,website696694,25,78,34,70
2016-11-29 20:48,ggsn8,apn80,protocolGroup12,protocol16,user799122,website1686945,72,11,1,91
2016-10-29 17:42,ggsn7,apn70,protocolGroup11,protocol14,user693818,website1464650,23,33,38,98
2016-12-29 22:55,ggsn10,apn91,protocolGroup14,protocol19,user901036,website1902086,66,60,16,80
2016-12-29 21:53,ggsn9,apn87,protocolGroup14,protocol18,user867483,website1831255,52,15,94,3
2016-07-29 11:28,ggsn5,apn46,protocolGroup7,protocol10,user455835,website962266,67,18,24,16
2016-05-29 08:20,ggsn4,apn33,protocolGroup5,protocol7,user326043,website688276,34,62,60,69
2016-10-29 17:43,ggsn8,apn71,protocolGroup11,protocol15,user700746,website1479274,28,32,79,53
2016-11-29 19:46,ggsn8,apn76,protocolGroup12,protocol16,user750573,website1584458,92,56,52,5
2016-04-29 06:15,ggsn3,apn25,protocolGroup4,protocol5,user242313,website511522,67,91,39,81
2016-11-29 20:50,ggsn9,apn84,protocolGroup13,protocol17,user831011,website1754263,21,71,44,81
2016-09-29 15:36,ggsn6,apn59,protocolGroup9,protocol12,user589108,website1243607,18,100,29,84
2016-06-29 09:22,ggsn4,apn37,protocolGroup6,protocol8,user365567,website771712,47,44,1,11
2016-03-29 03:07,ggsn2,apn12,protocolGroup2,protocol3,user111457,website235284,88,71,82,81
2017-01-29 23:56,ggsn10,apn93,protocolGroup14,protocol19,user923193,website1948859,45,93,94,43
2016-07-29 11:27,ggsn5,apn45,protocolGroup7,protocol9,user444601,website938553,82,25,54,88
2017-01-30 00:59,ggsn10,apn98,protocolGroup15,protocol20,user973369,website2054782,38,79,61,37
2016-08-29 13:31,ggsn6,apn51,protocolGroup8,protocol11,user502671,website1061137,10,41,21,56
2016-11-29 19:46,ggsn8,apn76,protocolGroup12,protocol16,user753872,website1591423,65,32,22,97
2016-07-29 11:28,ggsn5,apn46,protocolGroup7,protocol10,user455427,website961405,57,63,6,89
2016-03-29 03:07,ggsn2,apn11,protocolGroup2,protocol3,user106369,website224544,29,71,49,4
2016-03-29 04:09,ggsn2,apn15,protocolGroup3,protocol3,user141520,website298749,6,16,41,32
2016-05-29 08:19,ggsn4,apn32,protocolGroup5,protocol7,user316652,website668452,69,79,18,10
2016-12-29 21:53,ggsn9,apn87,protocolGroup14,protocol18,user869707,website1835952,14,73,97,11
2016-08-29 14:33,ggsn6,apn55,protocolGroup9,protocol11,user546463,website1153583,44,64,97,8
2016-08-29 14:35,ggsn6,apn58,protocolGroup9,protocol12,user577817,website1219771,63,10,99,16
2016-08-29 13:32,ggsn6,apn53,protocolGroup8,protocol11,user523385,website1104866,85,93,39,88
2016-02-29 02:05,ggsn1,apn8,protocolGroup2,protocol2,user78369,website165436,64,39,11,27
2016-10-29 17:42,ggsn7,apn70,protocolGroup11,protocol14,user690912,website1458514,34,9,94,82
2016-03-29 03:06,ggsn1,apn9,protocolGroup2,protocol2,user85460,website180405,2,91,69,65
2016-05-29 08:20,ggsn4,apn33,protocolGroup5,protocol7,user329934,website696491,60,54,10,87
2016-12-29 21:53,ggsn9,apn88,protocolGroup14,protocol18,user871310,website1839336,47,21,15,56
2016-04-29 05:13,ggsn3,apn21,protocolGroup4,protocol5,user203521,website429633,83,13,58,60
2016-07-29 12:30,ggsn5,apn49,protocolGroup8,protocol10,user489730,website1033819,78,52,85,44
2016-12-29 22:54,ggsn9,apn90,protocolGroup14,protocol18,user897651,website1894940,64,98,47,46
2016-05-29 07:18,ggsn3,apn30,protocolGroup5,protocol6,user290487,website613217,100,54,56,71
2016-04-29 06:14,ggsn3,apn23,protocolGroup4,protocol5,user220721,website465942,4,9,62,48
2017-01-30 00:58,ggsn10,apn97,protocolGroup15,protocol20,user961382,website2029477,20,46,21,20
2016-03-29 04:10,ggsn2,apn17,protocolGroup3,protocol4,user164125,website346467,66,85,6,50
2016-03-29 03:08,ggsn2,apn12,protocolGroup2,protocol3,user117761,website248593,84,100,94,23
2016-02-29 01:03,ggsn1,apn4,protocolGroup1,protocol1,user35411,website74753,43,52,23,68
2016-11-29 20:50,ggsn9,apn83,protocolGroup13,protocol17,user821748,website1734709,9,6,70,28
2016-06-29 09:22,ggsn4,apn37,protocolGroup6,protocol8,user365724,website772042,57,97,84,39
2016-10-29 17:41,ggsn7,apn69,protocolGroup11,protocol14,user680921,website1437424,7,59,86,38
2016-03-29 03:07,ggsn2,apn12,protocolGroup2,protocol3,user116037,website244953,41,26,67,49
2017-01-29 23:57,ggsn10,apn94,protocolGroup15,protocol19,user939208,website1982668,59,41,79,94
2016-02-29 01:01,ggsn1,apn1,protocolGroup1,protocol1,user4625,website9762,31,84,65,9
2016-06-29 09:21,ggsn4,apn34,protocolGroup6,protocol7,user337990,website713497,17,37,31,4
2016-08-29 13:33,ggsn6,apn54,protocolGroup9,protocol11,user534157,website1127605,43,86,60,83
2016-06-29 09:22,ggsn4,apn37,protocolGroup6,protocol8,user364765,website770018,16,17,93,97
2016-07-29 12:30,ggsn5,apn49,protocolGroup8,protocol10,user484491,website1022759,66,65,93,27
2016-10-29 17:43,ggsn8,apn71,protocolGroup11,protocol15,user707979,website1494543,6,96,36,41
2016-06-29 09:23,ggsn4,apn38,protocolGroup6,protocol8,user370859,website782884,77,88,30,33
2016-07-29 11:28,ggsn5,apn46,protocolGroup7,protocol10,user453087,website956465,33,1,89,1
2016-03-29 04:10,ggsn2,apn16,protocolGroup3,protocol4,user151638,website320108,62,42,78,53
2016-07-29 11:28,ggsn5,apn46,protocolGroup7,protocol10,user455484,website961525,35,77,87,78
2016-07-29 11:28,ggsn5,apn46,protocolGroup7,protocol10,user450674,website951372,16,33,79,62
2016-12-29 21:51,ggsn9,apn85,protocolGroup13,protocol17,user845274,website1784373,96,51,49,85
2016-11-29 19:47,ggsn8,apn78,protocolGroup12,protocol16,user772492,website1630729,49,82,51,11
2016-04-29 05:13,ggsn3,apn21,protocolGroup4,protocol5,user207040,website437062,53,57,33,72
2016-11-29 20:49,ggsn9,apn82,protocolGroup13,protocol17,user811228,website1712501,3,53,11,79
2016-06-29 09:22,ggsn4,apn36,protocolGroup6,protocol8,user350732,website740395,65,38,92,72
2016-08-29 14:34,ggsn6,apn56,protocolGroup9,protocol12,user553306,website1168029,14,98,15,64
2017-01-30 00:59,ggsn10,apn98,protocolGroup15,protocol20,user978906,website2066471,25,29,75,36
2016-09-29 16:40,ggsn7,apn66,protocolGroup10,protocol14,user657691,website1388385,83,8,3,51
2017-01-29 23:58,ggsn10,apn96,protocolGroup15,protocol20,user957916,website2022160,53,80,14,52
2016-09-29 16:40,ggsn7,apn67,protocolGroup10,protocol14,user664596,website1402963,33,98,70,67
2016-05-29 08:20,ggsn4,apn33,protocolGroup5,protocol7,user328943,website694399,24,16,5,38
2016-04-29 05:11,ggsn2,apn18,protocolGroup3,protocol4,user173139,website365495,35,10,78,4
2017-01-29 23:56,ggsn10,apn93,protocolGroup14,protocol19,user927346,website1957628,34,78,40,65
2016-12-29 21:53,ggsn9,apn88,protocolGroup14,protocol18,user870398,website1837411,32,52,99,26
2016-05-29 08:19,ggsn4,apn31,protocolGroup5,protocol7,user309539,website653436,3,40,19,11
2016-07-29 12:28,ggsn5,apn46,protocolGroup7,protocol10,user459272,website969522,37,65,25,42
2016-04-29 05:11,ggsn2,apn18,protocolGroup3,protocol4,user175186,website369817,87,47,19,25
2016-05-29 07:17,ggsn3,apn29,protocolGroup5,protocol6,user281436,website594112,77,74,48,73
2016-04-29 05:12,ggsn2,apn20,protocolGroup3,protocol4,user194008,website409550,4,91,2,82
2016-02-29 02:04,ggsn1,apn7,protocolGroup1,protocol2,user66516,website140415,13,68,71,53
2017-01-29 23:57,ggsn10,apn95,protocolGroup15,protocol19,user941779,website1988094,76,64,50,31
2016-07-29 11:28,ggsn5,apn46,protocolGroup7,protocol10,user451465,website953043,22,69,73,89
2016-12-29 22:53,ggsn9,apn88,protocolGroup14,protocol18,user875676,website1848551,29,65,43,15
2016-02-29 01:03,ggsn1,apn4,protocolGroup1,protocol1,user38330,website80914,5,97,93,14
2016-02-29 02:04,ggsn1,apn6,protocolGroup1,protocol2,user56962,website120247,81,33,6,44
2016-02-29 01:02,ggsn1,apn2,protocolGroup1,protocol1,user17502,website36947,93,15,48,21
2016-11-29 20:48,ggsn8,apn80,protocolGroup12,protocol16,user796851,website1682152,30,78,53,70
2016-03-29 04:09,ggsn2,apn15,protocolGroup3,protocol3,user141630,website298980,52,43,32,34
2017-01-30 00:58,ggsn10,apn97,protocolGroup15,protocol20,user962579,website2032005,9,30,23,68
2016-12-29 21:51,ggsn9,apn85,protocolGroup13,protocol17,user847356,website1788769,79,37,86,43
2016-05-29 07:16,ggsn3,apn26,protocolGroup4,protocol6,user254151,website536511,97,86,84,17
2017-01-30 01:00,ggsn10,apn99,protocolGroup15,protocol20,user983556,website2076285,76,94,44,45
2016-02-29 01:02,ggsn1,apn4,protocolGroup1,protocol1,user32501,website68609,5,80,51,21
2016-04-29 05:13,ggsn3,apn21,protocolGroup4,protocol5,user201812,website426026,17,9,48,60
2017-01-29 23:57,ggsn10,apn95,protocolGroup15,protocol19,user947156,website1999446,97,68,13,20
2016-02-29 01:02,ggsn1,apn3,protocolGroup1,protocol1,user24377,website51460,93,33,16,49
2016-09-29 16:39,ggsn7,apn65,protocolGroup10,protocol13,user641609,website1354436,50,45,41,43
2016-10-29 18:45,ggsn8,apn75,protocolGroup12,protocol15,user744016,website1570617,69,82,5,24
2016-10-29 17:42,ggsn7,apn69,protocolGroup11,protocol14,user689132,website1454758,94,95,41,4
2016-03-29 03:06,ggsn1,apn9,protocolGroup2,protocol2,user87153,website183980,99,65,63,45
2016-12-29 22:53,ggsn9,apn88,protocolGroup14,protocol18,user877568,website1852545,71,54,19,45
2016-06-29 09:21,ggsn4,apn34,protocolGroup6,protocol7,user335059,website707309,7,45,94,42
2016-05-29 07:17,ggsn3,apn29,protocolGroup5,protocol6,user281542,website594335,28,13,73,100
2016-12-29 21:51,ggsn9,apn84,protocolGroup13,protocol17,user836831,website1766550,28,41,97,31
2016-11-29 19:46,ggsn8,apn77,protocolGroup12,protocol16,user762849,website1610374,25,92,23,74
2016-07-29 11:27,ggsn5,apn45,protocolGroup7,protocol9,user442455,website934021,47,60,60,65
2016-10-29 17:41,ggsn7,apn67,protocolGroup11,protocol14,user668362,website1410911,63,45,94,19
2016-12-29 21:52,ggsn9,apn86,protocolGroup13,protocol18,user854798,website1804479,82,5,62,42
2016-06-29 09:22,ggsn4,apn36,protocolGroup6,protocol8,user359349,website758585,2,48,17,4
2016-09-29 16:40,ggsn7,apn66,protocolGroup10,protocol14,user657136,website1387213,92,84,37,39
2016-09-29 16:38,ggsn7,apn64,protocolGroup10,protocol13,user631699,website1333516,79,33,27,24
2016-06-29 09:23,ggsn4,apn37,protocolGroup6,protocol8,user369457,website779923,100,85,36,90
2016-03-29 04:10,ggsn2,apn17,protocolGroup3,protocol4,user164082,website346376,92,24,90,2
2016-05-29 07:16,ggsn3,apn27,protocolGroup4,protocol6,user264812,website559017,71,55,50,40
2016-07-29 12:29,ggsn5,apn47,protocolGroup8,protocol10,user466975,website985783,36,30,57,72
2016-07-29 11:26,ggsn5,apn42,protocolGroup7,protocol9,user419222,website884977,67,50,75,33
2016-11-29 19:47,ggsn8,apn78,protocolGroup12,protocol16,user771808,website1629286,1,49,27,89
2016-02-29 02:03,ggsn1,apn5,protocolGroup1,protocol1,user48957,website103347,3,85,50,68
2016-05-29 07:18,ggsn3,apn29,protocolGroup5,protocol6,user283942,website599401,8,60,37,29
2016-04-29 06:14,ggsn3,apn23,protocolGroup4,protocol5,user221413,website467402,90,15,85,31
2016-12-29 22:53,ggsn9,apn88,protocolGroup14,protocol18,user879087,website1855752,42,11,85,94
2016-08-29 13:31,ggsn6,apn52,protocolGroup8,protocol11,user515406,website1088021,20,73,68,94
2016-11-29 20:50,ggsn9,apn82,protocolGroup13,protocol17,user819072,website1729061,7,65,56,41
2016-11-29 20:48,ggsn8,apn80,protocolGroup12,protocol16,user798823,website1686315,49,44,41,79
2016-06-29 09:21,ggsn4,apn34,protocolGroup6,protocol7,user334139,website705367,45,31,60,6
2016-08-29 13:32,ggsn6,apn53,protocolGroup8,protocol11,user522470,website1102934,64,32,40,37
2016-12-29 22:55,ggsn10,apn92,protocolGroup14,protocol19,user915338,website1932277,59,76,25,5
2016-07-29 12:29,ggsn5,apn48,protocolGroup8,protocol10,user475331,website1003422,46,3,22,93
2016-03-29 03:06,ggsn1,apn10,protocolGroup2,protocol2,user98015,website206909,32,74,30,42
2016-12-29 22:53,ggsn9,apn88,protocolGroup14,protocol18,user875690,website1848580,53,6,42,32
2016-03-29 04:08,ggsn2,apn13,protocolGroup2,protocol3,user127195,website268508,55,55,46,46
2016-10-29 17:42,ggsn7,apn70,protocolGroup11,protocol14,user692723,website1462337,56,36,11,94
2016-10-29 17:41,ggsn7,apn68,protocolGroup11,protocol14,user674975,website1424872,23,47,49,29
2016-11-29 20:49,ggsn9,apn81,protocolGroup13,protocol17,user802776,website1694659,26,2,17,94
2016-04-29 06:15,ggsn3,apn25,protocolGroup4,protocol5,user241563,website509939,8,71,96,13
2016-10-29 18:44,ggsn8,apn73,protocolGroup11,protocol15,user722991,website1526233,25,9,59,21
2016-11-29 20:48,ggsn8,apn80,protocolGroup12,protocol16,user793595,website1675279,77,59,38,81
2016-06-29 09:22,ggsn4,apn37,protocolGroup6,protocol8,user362003,website764189,47,7,97,19
2016-12-29 21:53,ggsn9,apn87,protocolGroup14,protocol18,user869857,website1836267,52,82,94,36
2016-05-29 07:16,ggsn3,apn26,protocolGroup4,protocol6,user253660,website535475,27,48,88,75
2016-12-29 22:53,ggsn9,apn88,protocolGroup14,protocol18,user875008,website1847142,93,25,76,48
2016-11-29 19:46,ggsn8,apn76,protocolGroup12,protocol16,user756246,website1596435,62,68,72,61
2016-09-29 16:40,ggsn7,apn67,protocolGroup10,protocol14,user661652,website1396746,97,43,54,12
2016-08-29 13:31,ggsn6,apn51,protocolGroup8,protocol11,user508294,website1073007,48,3,71,79
2016-03-29 03:07,ggsn2,apn12,protocolGroup2,protocol3,user110829,website233959,98,11,92,14
2016-04-29 06:14,ggsn3,apn23,protocolGroup4,protocol5,user225047,website475073,8,96,56,25
2016-03-29 03:08,ggsn2,apn12,protocolGroup2,protocol3,user117291,website247600,12,55,7,32
2016-08-29 13:32,ggsn6,apn54,protocolGroup8,protocol11,user530139,website1119123,45,12,13,56
2016-11-29 19:48,ggsn8,apn80,protocolGroup12,protocol16,user790672,website1669108,47,100,2,93
2016-10-29 17:41,ggsn7,apn67,protocolGroup11,protocol14,user668569,website1411349,63,35,84,61
2016-07-29 11:27,ggsn5,apn44,protocolGroup7,protocol9,user434783,website917825,41,23,82,83
2016-08-29 13:31,ggsn6,apn51,protocolGroup8,protocol11,user503933,website1063803,80,27,19,49
2016-12-29 21:53,ggsn9,apn87,protocolGroup14,protocol18,user867832,website1831992,97,48,65,18
2016-07-29 11:26,ggsn5,apn42,protocolGroup7,protocol9,user419962,website886538,48,84,72,98
2016-05-29 08:19,ggsn4,apn32,protocolGroup5,protocol7,user315569,website666166,56,2,78,20
